Unit,Unit Name,ID,Text,Comment
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,AppDisplayName,WinSyslog,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_ApplicationIdentityTitle,Anwendungsidentität,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_ExecutableFormat,Legacy-Ausgabename: {0},Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OnlineResourcesTitle,Online-Ressourcen,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OpenOnlineDocs,Online-Dokumentation öffnen,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OpenProductSite,Produktseite öffnen,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OpenSupport,Support öffnen,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OpenedOnlineDocs,Online-Dokumentation geöffnet.,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OpenedProductSite,Produktseite geöffnet.,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_OpenedSupport,Supportseite geöffnet.,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_ProductFormat,Produkt: {0},Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_StatusMessage,"Verwenden Sie die Produkt-, Dokumentations- und Supportlinks unten für diesen Client.",Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_Title,Hilfe / Info,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Help_UnknownVersion,unbekannt,Adiscon User Interface .resw source; locale=de-DE; revision=edd9fe10d4a120194e4a0a1e60a5d04d661b79ab
